id,room_id/id,noted_date,temp,out/in
__export__.temp_log_164615_b968a9a6,Room Admin,27-11-2018 03:44,38,Out
__export__.temp_log_164612_f44e5e7e,Room Admin,27-11-2018 03:42,37,Out
__export__.temp_log_164610_3485252a,Room Admin,27-11-2018 03:40,37,Out
__export__.temp_log_164607_8b952b8f,Room Admin,27-11-2018 03:34,37,Out
__export__.temp_log_164605_c0d783b5,Room Admin,27-11-2018 03:32,37,Out
__export__.temp_log_164603_4937bebf,Room Admin,27-11-2018 03:28,37,Out
__export__.temp_log_164600_8d317225,Room Admin,27-11-2018 03:24,38,Out
__export__.temp_log_164594_bf014a39,Room Admin,27-11-2018 03:18,37,Out
__export__.temp_log_164591_66626662,Room Admin,27-11-2018 03:14,37,Out
__export__.temp_log_164589_d0880017,Room Admin,27-11-2018 03:12,36,Out
__export__.temp_log_164587_f09f06e2,Room Admin,27-11-2018 03:08,37,Out
__export__.temp_log_164585_c39794d9,Room Admin,27-11-2018 03:06,37,Out
__export__.temp_log_164583_e3d568ac,Room Admin,27-11-2018 03:04,36,Out
__export__.temp_log_164580_89d026f9,Room Admin,27-11-2018 03:02,37,Out
__export__.temp_log_164579_0cde15a6,Room Admin,27-11-2018 02:58,36,Out
__export__.temp_log_164578_ca6b2330,Room Admin,27-11-2018 02:56,36,Out
__export__.temp_log_164577_b5c26a24,Room Admin,27-11-2018 02:52,37,Out
__export__.temp_log_164574_52c580fc,Room Admin,27-11-2018 02:46,37,Out
__export__.temp_log_164572_0f5fa481,Room Admin,27-11-2018 02:38,37,Out
__export__.temp_log_164571_aa41f9c7,Room Admin,27-11-2018 02:34,38,Out
__export__.temp_log_164568_1d98eb30,Room Admin,27-11-2018 02:32,38,Out
__export__.temp_log_164566_5f7ec968,Room Admin,27-11-2018 02:28,38,Out
__export__.temp_log_164564_97153bc6,Room Admin,27-11-2018 02:26,37,Out
__export__.temp_log_164562_a8069cac,Room Admin,27-11-2018 02:20,38,Out
__export__.temp_log_164559_3b60c33f,Room Admin,27-11-2018 02:12,37,Out
__export__.temp_log_164557_cc4b8fc6,Room Admin,27-11-2018 02:10,37,Out
__export__.temp_log_164556_bfc2dbc3,Room Admin,27-11-2018 02:08,38,Out
__export__.temp_log_164554_c055a3cd,Room Admin,27-11-2018 02:06,37,Out
__export__.temp_log_164552_5e57af59,Room Admin,27-11-2018 02:04,37,Out
__export__.temp_log_164550_07d1d5b1,Room Admin,27-11-2018 02:02,37,Out
__export__.temp_log_164549_39237cb5,Room Admin,27-11-2018 01:58,36,Out
__export__.temp_log_164548_2a7400d3,Room Admin,27-11-2018 01:56,37,Out
__export__.temp_log_164547_0158b391,Room Admin,27-11-2018 01:54,38,Out
__export__.temp_log_164546_a7c65031,Room Admin,27-11-2018 01:52,37,Out
__export__.temp_log_164544_30c40ea2,Room Admin,27-11-2018 01:48,37,Out
__export__.temp_log_164540_6a76d98d,Room Admin,27-11-2018 01:40,38,Out
__export__.temp_log_164538_325d07ca,Room Admin,27-11-2018 01:38,37,Out
__export__.temp_log_164535_56385c9f,Room Admin,27-11-2018 01:34,37,Out
__export__.temp_log_164531_bf7435de,Room Admin,27-11-2018 01:26,38,Out
__export__.temp_log_164529_ba729a11,Room Admin,27-11-2018 01:24,38,Out
__export__.temp_log_164524_1f0a107b,Room Admin,27-11-2018 01:18,38,Out
__export__.temp_log_164523_db552281,Room Admin,27-11-2018 01:16,38,Out
__export__.temp_log_164522_27f24ed6,Room Admin,27-11-2018 01:14,37,Out
__export__.temp_log_164521_60dd2e85,Room Admin,27-11-2018 01:12,38,Out
__export__.temp_log_164519_236deef9,Room Admin,27-11-2018 01:10,38,Out
__export__.temp_log_164516_51e538b6,Room Admin,27-11-2018 01:08,38,Out
__export__.temp_log_164515_195e0fa8,Room Admin,27-11-2018 01:06,38,Out
__export__.temp_log_164513_df251a7b,Room Admin,27-11-2018 01:04,38,Out
__export__.temp_log_164509_0f5c3022,Room Admin,27-11-2018 00:58,37,Out
__export__.temp_log_164502_41db03e4,Room Admin,27-11-2018 00:48,38,Out
__export__.temp_log_164500_87c62bc3,Room Admin,27-11-2018 00:46,37,Out
__export__.temp_log_164494_1c289d69,Room Admin,27-11-2018 00:38,37,Out
__export__.temp_log_164491_1c7a7785,Room Admin,27-11-2018 00:36,38,Out
__export__.temp_log_164487_37718e8c,Room Admin,27-11-2018 00:32,38,Out
__export__.temp_log_164484_e9e38054,Room Admin,27-11-2018 00:30,37,Out
__export__.temp_log_164480_82e261ff,Room Admin,27-11-2018 00:26,38,Out
__export__.temp_log_164476_e2592140,Room Admin,27-11-2018 00:18,38,Out
__export__.temp_log_164473_f15a55c3,Room Admin,27-11-2018 00:16,38,Out
__export__.temp_log_164470_3411f7b8,Room Admin,27-11-2018 00:14,38,Out
__export__.temp_log_164467_2742be1a,Room Admin,27-11-2018 00:12,38,Out
__export__.temp_log_164463_7c90db38,Room Admin,27-11-2018 00:08,38,Out
__export__.temp_log_164461_dba8164c,Room Admin,27-11-2018 00:04,38,Out
__export__.temp_log_164457_36a1b345,Room Admin,27-11-2018 00:00,37,Out
__export__.temp_log_164455_a8d7ef65,Room Admin,26-11-2018 23:58,38,Out
__export__.temp_log_164452_9d935193,Room Admin,26-11-2018 23:56,37,Out
__export__.temp_log_164451_4cb03bb0,Room Admin,26-11-2018 23:54,37,Out
__export__.temp_log_164446_4d55b405,Room Admin,26-11-2018 23:48,37,Out
__export__.temp_log_164444_51d5a552,Room Admin,26-11-2018 23:46,38,Out
__export__.temp_log_164432_614309cd,Room Admin,26-11-2018 23:18,38,Out
__export__.temp_log_164430_c5c5f16f,Room Admin,26-11-2018 23:16,38,Out
__export__.temp_log_164426_629e1cc3,Room Admin,26-11-2018 23:10,38,Out
__export__.temp_log_164423_89b939ec,Room Admin,26-11-2018 23:06,38,Out
__export__.temp_log_164421_5d55460b,Room Admin,26-11-2018 23:04,37,Out
__export__.temp_log_164419_3ac1a552,Room Admin,26-11-2018 23:02,38,Out
__export__.temp_log_164417_bc68d824,Room Admin,26-11-2018 23:00,38,Out
__export__.temp_log_164412_21abd4b6,Room Admin,26-11-2018 22:52,38,Out
__export__.temp_log_164410_bbfc8821,Room Admin,26-11-2018 22:48,38,Out
__export__.temp_log_164409_a771c1c3,Room Admin,26-11-2018 22:46,37,Out
__export__.temp_log_164402_5fae3ba8,Room Admin,26-11-2018 22:40,38,Out
__export__.temp_log_164399_1f97019a,Room Admin,26-11-2018 22:36,38,Out
__export__.temp_log_164397_d35ac9dd,Room Admin,26-11-2018 22:34,39,Out
__export__.temp_log_164395_d8668052,Room Admin,26-11-2018 22:30,38,Out
__export__.temp_log_164390_61f703e9,Room Admin,26-11-2018 22:22,38,Out
__export__.temp_log_164386_b983d99c,Room Admin,26-11-2018 22:18,38,Out
__export__.temp_log_164385_036f7b4e,Room Admin,26-11-2018 22:16,38,Out
__export__.temp_log_164383_b57b1038,Room Admin,26-11-2018 22:14,38,Out
__export__.temp_log_164382_a9b1a0e3,Room Admin,26-11-2018 22:12,38,Out
__export__.temp_log_164380_aa6dded2,Room Admin,26-11-2018 22:04,38,Out
__export__.temp_log_164372_1bd4e346,Room Admin,26-11-2018 21:54,38,Out
__export__.temp_log_164370_18cd8185,Room Admin,26-11-2018 21:52,39,Out
